DATE,PROGRAM #,PART #,CUSTOMER,DESCRIPTION,
Feb-05,002982,100048517,PRAXAIR,,
Feb-05,002983,FM060796J,PRAXAIR,,
Feb-05,002984,FM060762B,KEVLIN,,
Feb-05,002985,FM060762J,KEVLIN,,
Feb-05,002986,FM060756B,KEVLIN,,
Feb-05,002987,FM060756J,KEVLIN,,
Feb-05,002988,FM060277J,CONTINENTAL,,
Feb-05,002989,C012404J,AWC,,
Feb-05,002990,C012336S,AWC,,
Feb-05,002991,C012336V,AWC,,
Feb-05,002992,C012336B,AWC,,
Feb-05,002993,C012336J,AWC,,
Feb-05,002994,C012388J,HAN KOOK,,
Feb-05,002995,NOT USED,Z,,
Feb-05,002996,FM060610J,MOOG,,
Feb-05,002997,FM060609E,MOOG,,
Feb-05,002998,FM060611J,MOOG,,
Feb-05,002999,FM060609J,MOOG,,
Feb-05,003000,FC011830J,AWC,,
Feb-05,003001,FC012412J,SCIENCIX,2963,
Feb-05,003002,L051609J,AWC,,
Feb-05,003003,H020669J,ULTRA SEAL,,
Feb-05,003004,FS030369J,MOOG,,
Feb-05,003005,FS030352J,AWC,,
Feb-05,003006,FC012436J,HANPAC,,
Feb-05,003007,FS030391J,AWC,,
Feb-05,003008,FS030392J,AWC,,
Feb-05,003009,H020662J,HAN KOOK,,
Mar-05,003010,312177,ERIKS,,
Mar-05,003011,FM060277B,CONTINENTAL,,
Mar-05,003012,H020610J,HAN KOOK,,
Mar-05,003013,FL051617J,ERIKS,,
Mar-05,003014,H020668J,SEAL TECH,,
Mar-05,003015,H020668B,SEAL TECH,,
Mar-05,003016,305757,PRAXAIR,,
Mar-05,003017,FR040194J,SEAL TECH,WIPER SEAL,
Mar-05,003018,FR040195J,SEAL TECH,,
Mar-05,003019,FL051612J,AWC,DAX P/N: 271093,
Mar-05,003020,BAG-A-03-2546,PRAXAIR,101448515,
Mar-05,003021,H020667J,PRAXAIR,,
Mar-05,003022,313952,ERIKS,,
Mar-05,003023,FM060809J,AWC,LIP SEAL,
Mar-05,003024,FM060810J,AWC,LIP SEAL,
Mar-05,003025,FC012407J,SEAL TECH,,
Mar-05,003026,FC012407S,SEAL TECH,,
Mar-05,003027,H020692J,SEAL TECH,,
Mar-05,003028,313950,ERIKS,,
Mar-05,003029,FC011845J,SEAL TECH,,
Mar-05,003030,L051610J,AWC,,
Mar-05,003031,C012452J,AWC,,
Mar-05,003032,FL051631J,AWC,,
Mar-05,003033,C012487J,AWC,,
Mar-05,003034,FL051614J,SEAL TECH,,
Mar-05,003035,FM060814J,MOOG,CUP SEAL,
Mar-05,003036,FM060814B,MOOG,BACK-UP RING,
Mar-05,003037,C012495S,EON,,
Mar-05,003038,C012444J,ULTRA SEAL,,
Mar-05,003039,213T0277-507-1,AWC,,
Mar-05,003040,FS030396J,HAN KOOK,,
Mar-05,003041,FS030397J,HAN KOOK,,
Mar-05,003042,FC012364J,SEAL TECH,,
Mar-05,003043,FC012476J,SEAL TECH,,
Mar-05,003044,H020685J,ULTRA SEAL,,
Mar-05,003045,H020683,ULTRA SEAL,,
Mar-05,003046,H020686J,ULTRA SEAL,,
Mar-05,003047,H020697J,ULTRA SEAL,,
Mar-05,003048,H020696J,ULTRA SEAL,,
Mar-05,003049,FS030377J,AWC,,
Mar-05,003050,FS030402J,AWC,,
Mar-05,003051,C012434J,HAN KOOK,,
Mar-05,003052,FM060805J,AWC,SPLIT SEAL,
Mar-05,003053,FM060786J,AWC,SPLIT SEAL,
Apr-05,003054,TGPR,PRAXAIR,,
Apr-05,003055,312774,ERIKS,,
Apr-05,003056,FM060807S,AWC,V-PAK SET,
Apr-05,003057,FM060807F,AWC,V-PAK SET,
Apr-05,003058,FM060807J,AWC,SPLIT SEAL,
Apr-05,003059,C012475J,AWC,,
Apr-05,003060,FC012489J,SEAL TECH,,
Apr-05,003061,C012498J,SEAL TECH,,
Apr-05,003062,FC012499J,SEAL TECH,,
Apr-05,003063,H020687J,HAN KOOK,,
Apr-05,003064,FL051650J,AWC,,
Apr-05,003065,FL051652J,AWC,,
Apr-05,003066,FL051620J,AWC,,
Apr-05,003067,FL051621J,AWC,,
Apr-05,003068,FL051622J,AWC,,
Apr-05,003069,FL051623J,AWC,,
Apr-05,003070,FL051655J,AWC,,
Apr-05,003071,CM0422,AWC,,
Apr-05,003072,FS030359J,EPM,,
Apr-05,003073,C012520J,ULTRA SEAL,,
Apr-05,003074,C011811J,ULTRA SEAL,,
Apr-05,003075,C012505J,SEAL TECH,,
Apr-05,003076,C012527J,BERGMAN,,
Apr-05,003077,C012526J,BERGMAN,,
Apr-05,003078,C012453J,AWC,,
Apr-05,003079,C012504J,MSP DRILEX,,
Apr-05,003080,H020689J,ULTRA SEAL,,
Apr-05,003081,FH020690J,ULTRA SEAL,,
Apr-05,003082,C012503J,MSP DRILEX,,
Apr-05,003083,C012491J-2,MSP DRILEX,,
Apr-05,003084,C012544J,MSP DRILEX,,
Apr-05,003085,FR040241J,SEAL TECH,RING,
Apr-05,003086,FR040242J,SEAL TECH,RING,
Apr-05,003087,1717A-407,EON,,
Apr-05,003088,C012502J,AWC,,
Apr-05,003089,314101,ERIKS,D00088403,
Apr-05,003090,C012477J,HAN KOOK,,
Apr-05,003091,FC011519J,HANPAC,,
Apr-05,003092,C012065J,AWC,,
Apr-05,003093,C012519J,AWC,,
Apr-05,003094,C011794J,AWC,,
Apr-05,003095,C012537J,AWC,,
Apr-05,003096,FC012530J,HANPAC,,
Apr-05,003097,314146,ERIKS,,
Apr-05,003098,314518,ERIKS,,
Apr-05,003099,C012271V,AWC,,
Apr-05,003100,C012271P,AWC,,
Apr-05,003101,C012271B,AWC,,
Apr-05,003102,C012271J,AWC,,
Apr-05,003103,NOT USED,Z,,
Apr-05,003104,C012485J,HAN KOOK,,
Apr-05,003105,C012417J,HAN KOOK,,
Apr-05,003106,C012418J,HAN KOOK,,
Apr-05,003107,C012478J,SEAL TECH,,
Apr-05,003108,314517,ERIKS,,
Apr-05,003109,H020708J,YZ SYSTEMS,,
Apr-05,003110,C012419J,AWC,,
Apr-05,003111,D10679,EON,,
May-05,003112,FR040243J,AWC,SEAL,
May-05,003113,H020717,ULTRA SEAL,,
May-05,003114,H020706J,PRAXAIR,,
May-05,003115,H020703J,PRAXAIR,,
May-05,003116,H020702J,PRAXAIR,,
May-05,003117,H020701J,PRAXAIR,,
May-05,003118,H020707J,PRAXAIR,,
May-05,003119,H020705J,PRAXAIR,,
May-05,003120,H020704J,PRAXAIR,,
May-05,003121,FC012510J,HANPAC,,
May-05,003122,H020699J,HAN KOOK,,
May-05,003123,FL051664J,AWC,,
May-05,003124,FL051627J,EON,,
May-05,003125,H020700J,HAN KOOK,,
May-05,003126,C012509J,HAN KOOK,,
May-05,003127,C012501J,AIC,,
May-05,003128,FC012543J,AWC,DAX P/N: 270927,
May-05,003129,H020676J,ULTRA SEAL,,
May-05,003130,H020677J,ULTRA SEAL,,
May-05,003131,C012532J,HAN KOOK,,
May-05,003132,FL051662J,HAN KOOK,,
May-05,003133,H020674J,ULTRA SEAL,,
May-05,003134,H020675J,ULTRA SEAL,,
May-05,003135,C012586J,AWC,,
May-05,003136,H020682J,EON,,
May-05,003137,MU-140405-01,ULTRA SEAL,,
May-05,003138,C012560J,SEAL TECH,,
May-05,003139,FC012547S,SEAL TECH,,
May-05,003140,FC012547J,SEAL TECH,,
May-05,003141,H020719J,PRAXAIR,,
May-05,003142,314342,ERIKS,,
May-05,003143,C012591J,AWC,,
May-05,003144,270933,AWC,4M2411101308020,
May-05,003145,270934,AWC,4M2411101309400,
May-05,003146,3M2412102106090,AWC,,
May-05,003147,270935,AWC,3M 241.11.013.00.04.00,
May-05,003148,C012590J,AWC,,
May-05,003149,C012589J,AWC,,
May-05,003150,270937,AWC,3M 241.11.013.00.05.00,
May-05,003151,FC012454R,SEAL TECH,,
May-05,003152,3M 241.11.013.00.03.0,AWC,,
May-05,003153,270938,AWC,3M 241.11.013.00.09.00,
May-05,003154,FC012454J,SEAL TECH,,
May-05,003155,FC012535J,HANPAC,,
May-05,003156,314459,ERIKS,,
May-05,003157,314457,ERIKS,,
May-05,003158,FM060811V,AWC,VEE RING,
May-05,003159,FM060811F,AWC,FEMALE ADPT,
May-05,003160,FM060811S,AWC,,
May-05,003161,FC012546J,HANPAC,,
May-05,003162,FC012536J,HANPAC,,
May-05,003163,FM060811J,AWC,SEAL,
May-05,003164,FM060842J,AWC,SEAL RING,
May-05,003165,FM060842J,APS,2ND OPERATION,
May-05,003166,FR040246J,SEAL TECH,,
May-05,003168,C012587B,CHAMPION HI TECH,,
May-05,003169,H020718J,ULTRA SEAL,,
May-05,003170,C012587J,CHAMPION HI TECH,,
May-05,003171,FC012627J,HMS,,
May-05,003172,FM060100R,CONTINENTAL,,
May-05,003173,FM060097R,CONTINENTAL,,
May-05,003174,FM060782R,AWC,RING,
May-05,003175,310972,ERIKS,,
Jun-05,003176,C012629J,AWC,,
Jun-05,003177,FM060837J,AWC,JACKET,
Jun-05,003177,FR040245J,SEAL TECH,,
Jun-05,003178,FM060837V,AWC,VEE RING,
Jun-05,003179,FM060837K,AWC,VEE RING,
Jun-05,003180,FL051679J,SEAL TECH,,
Jun-05,003181,H020727J,ULTRA SEAL,,
Jun-05,003182,FC012638J,ULTRA SEAL,,
Jun-05,003183,FH020334J,PRAXAIR,,
Jun-05,003184,C012211J,AWC,,
Jun-05,003185,FS030411J,SEAL TECH,,
Jun-05,003186,C012554J,PFI,,
Jun-05,003187,314841,ERIKS,BLANKS,
Jun-05,003188,C012212J,AWC,,
Jun-05,003189,NOT USED,Z,,
Jun-05,003190,FC012455R,SEAL TECH,,
Jun-05,003191,FC012455J,SEAL TECH,,
Jun-05,003192,NOT USED,Z,,
Jun-05,003193,C012596J,CHAMPION HI TECH,,
Jun-05,003194,C012597J,CHAMPION HI TECH,,
Jun-05,003195,FM060781J,AWC,RING,
Jun-05,003196,C012520J,ULTRA SEAL,,
Jun-05,003197,FR040248J,SEAL TECH,,
Jun-05,003198,FR040247J,SEAL TECH,,
Jun-05,003199,FC012604J,SEAL TECH,,
Jun-05,003200,FS030426J,MOOG,,
Jun-05,003201,FL051646J,SEAL TECH,,
Jun-05,003202,C012515J,SEAL TECH,,
Jun-05,003203,FC012639J,SEAL TECH,,
Jun-05,003204,C012692J,ULTRA SEAL,,
Jun-05,003205,FC012645J,AWC,,
Jun-05,003206,C012693J,ULTRA SEAL,,
Jun-05,003207,C012694J,ULTRA SEAL,,
Jun-05,003208,FL051678J,HAN KOOK,,
Jun-05,003209,C012065J,AWC,,
Jun-05,003210,FC012706J,HANPAC,,
Jun-05,003211,FC012605J,ESP,,
Jun-05,003212,C012688J,AWC,,
Jun-05,003213,FS030408J,EPM,,
Jun-05,003214,FS030407J,EPM,,
Jun-05,003215,H020728J,EPM,,
Jun-05,003216,C012467J,ULTRA SEAL,,
Jun-05,003217,FL051672J,AWC,,
Jun-05,003218,FL051673J,AWC,,
Jun-05,003219,FC012608J,FLUOROCARBON,,
Jun-05,003220,FC012607J,FLUOROCARBON,,
Jun-05,003221,C012719J,SEAL TECH,,
Jun-05,003222,C012532J,SEAL TECH,,
Jun-05,003223,C012562J,SEAL TECH,,
Jun-05,003224,C012562I,SEAL TECH,,
Jun-05,003225,FM060857J,HOERBIGER,RING,
Jun-05,003226,FC012456R,SEAL TECH,,
Jun-05,003227,C012710J,ULTRA SEAL,,
Jun-05,003228,FL051644J,AWC,DAX P/N: 271543,
Jun-05,003229,C012576J,AWC,,
Jun-05,003230,FC012456J,SEAL TECH,,
Jun-05,003231,C012611J,SEAL TECH,,
Jun-05,003232,C012613J,SEAL TECH,,
Jun-05,003233,H020724J,PRAXAIR,,
Jun-05,003234,H020725J,PRAXAIR,,
Jun-05,003235,C012701J,HAN KOOK,,
Jun-05,003236,C012698J,HAN KOOK,,
Jun-05,003237,C012700J,HAN KOOK,,
Jun-05,003238,C012699J,HAN KOOK,,
Jun-05,003239,C012702J,HAN KOOK,,
Jun-05,003240,FC012705J,HANPAC,,
Jun-05,003241,FH020721J,HAN KOOK,,
Jun-05,003242,FC012703J,HANPAC,,
Jun-05,003243,FC012704J,HANPAC,,
Jun-05,003244,FC012602J,HANPAC,,
Jun-05,003245,FM060832J,MSP DRILEX,,
Jun-05,003246,FM060834J,MSP DRILEX,,
Jun-05,003247,C012619J,SEAL TECH,,
Jun-05,003248,FM060835J,MSP DRILEX,,
Jun-05,003249,FM060476H,MSP DRILEX,,
Jun-05,003250,308989,ERIKS,,
Jul-05,003251,FH020074J,HAN KOOK,,
Jul-05,003252,FS11532-1,FLUOROCARBON,,
Jul-05,003253,FC012697J,HANPAC,,
Jul-05,003254,H020760J,PRAXAIR,,
Jul-05,003255,10-f3214,ULTRA SEAL,,
Jul-05,003256,C012718J,SEAL TECH,,
Jul-05,003257,FC012717J,AWC,DAX P/N: 271853,
Jul-05,003258,HR1625-PV,NOV HYDRA RIG,DAX P/N: 224593,
Jul-05,003259,BAG-A-03-2546,PRAXAIR,101448515,
Jul-05,003260,H020726J,PRAXAIR,,
Jul-05,003261,FC012731J,BERGMAN,,
Jul-05,003262,FR040255J,SEAL TECH,,
Jul-05,003263,315297,ERIKS,,
Jul-05,003264,315344,ERIKS,,
Jul-05,003265,FL051694J,HAN KOOK,,
Jul-05,003266,FC012727J,AWC,DAX P/N: 271859,
Jul-05,003267,FR040236J,SCIENCIX,,
Jul-05,003268,C012713J,AWC,,
Jul-05,003269,CTS-11052,SCIENCIX,,
Jul-05,003270,C012726J,SEAL TECH,,
Jul-05,003271,C012726R,SEAL TECH,,
Jul-05,003272,L051257J,AWC,,
Jul-05,003273,L051256J,AWC,,
Jul-05,003274,FC012603J,SEAL TECH,,
Jul-05,003275,315129,ERIKS,,
Jul-05,003276,FL051705R,SEAL TECH,,
Jul-05,003277,CTS-10844,SCIENCIX,,
Jul-05,003278,FL051707J,SEAL TECH,,
Jul-05,003279,FL051705J,SEAL TECH,,
Jul-05,003280,FM060866J,ULTRA SEAL,,
Jul-05,003281,FM060865J,ULTRA SEAL,,
Jul-05,003282,FM060812V-A,HAN KOOK,,
Jul-05,003283,FM060812F-A,HAN KOOK,,
Jul-05,003284,FM060812V-B,HAN KOOK,,
Jul-05,003285,FM060812F-B,HAN KOOK,,
Jul-05,003286,FM060812J-A,HAN KOOK,,
Jul-05,003287,FM060812J-B,HAN KOOK,,
Jul-05,003288,C012716J,AWC,,
Jul-05,003289,1717A-407,EON,,
Jul-05,003290,1718-206-1,EON,,
Jul-05,003291,FM060854J,AWC,,
Jul-05,003292,FM060853J,AWC,,
Jul-05,003293,FM060852J,AWC,,
Jul-05,003294,C012408J,AWC,,
Jul-05,003295,FC012751J,SEAL TECH,,
Jul-05,003296,FC012714J,HANPAC,,
Jul-05,003297,C012711J,EON,,
Jul-05,003298,C012271F,AWC,,
Jul-05,003299,FL051706J,AWC,,
Jul-05,003300,h020759,SEAL TECH,,
Jul-05,003301,h020758,SEAL TECH,,
Jul-05,003302,C012750J,SEAL TECH,,
Jul-05,003303,FC012712J,EON,,
Jul-05,003304,h020773,EON,,
Jul-05,003305,H020770J,PRAXAIR,,
Jul-05,003306,H020771J,PRAXAIR,,
Jul-05,003307,FC012396J,SEAL TECH,,
Jul-05,003308,C012621J,AWC,,
Jul-05,003309,C012621S,AWC,,
Jul-05,003310,FM060838J,AWC,,
Jul-05,003311,FM060871J,EON,,
Jul-05,003312,C012732J,HAN KOOK,,
Jul-05,003313,FM060839J,AWC,,
Jul-05,003314,C012760J,MSP DRILEX,,
Jul-05,003315,FM060851B,KEVLIN,,
Jul-05,003316,FM060851J,KEVLIN,,
Jul-05,003317,HR2875-PR,NOV HYDRA RIG,DAX P/N: 224757,
Jul-05,003318,FS030463J,EON,,
Aug-05,003319,102f-0536,ULTRA SEAL,,
Aug-05,003320,H020766J,SEAL TECH,,
Aug-05,003321,C012739J,SEAL TECH,,
Aug-05,003322,H020765J,HAN KOOK,,
Aug-05,003323,FL051710J,HAN KOOK,,
Aug-05,003324,FL051711J,HAN KOOK,,
Aug-05,003325,306374,ERIKS,,
Aug-05,003326,FM060046B,CONTINENTAL,,
Aug-05,003327,FM060046J,CONTINENTAL,,
Aug-05,003328,FM060736J,AWC,,
Aug-05,003329,FM060736V,AWC,,
Aug-05,003330,H020768J,SEAL TECH,,
Aug-05,003331,C012684J,DELTA TECH,,
Aug-05,003332,FC012680J,DELTA TECH,,
Aug-05,003333,FC012785J,ALLEGHENY,,
Aug-05,003334,H020785J,ULTRA SEAL,,
Aug-05,003335,H020774J,ULTRA SEAL,,
Aug-05,003336,H020781J,ULTRA SEAL,,
Aug-05,003337,2LB060021,NOV HYDRA RIG,,
Aug-05,003338,C012318J,AWC,,
Aug-05,003339,C012630J,AWC,,
Aug-05,003340,C012630B,AWC,,
Aug-05,003341,C012630S,AWC,,
Aug-05,003342,C012781J,ULTRA SEAL,,
Aug-05,003343,C012631B,AWC,,
Aug-05,003344,C012631S,AWC,,
Aug-05,003345,C012631J,AWC,,
Aug-05,003346,C012632B,AWC,,
Aug-05,003347,C012632J,AWC,,
Aug-05,003348,C012632S,AWC,,
Aug-05,003349,H020756J,JEIL TECH,,
Aug-05,003350,C012789J,AWC,,
Aug-05,003351,C012788J,AWC,,
Aug-05,003352,FM060855J,AWC,,
Aug-05,003353,FM060855S,AWC,,
Aug-05,003354,FM060855V,AWC,,
Aug-05,003355,FM060855F,AWC,,
Aug-05,003356,FM060885J,EON,,
Aug-05,003357,FM060886J,EON,,
Aug-05,003358,FM060544J,AWC,,
Aug-05,003359,H020788J,SEAL TECH,,
Aug-05,003360,FR040249J,SEAL TECH,,
Aug-05,003361,FR040253J,SEAL TECH,,
Aug-05,003362,H020777J,ULTRA SEAL,,
Aug-05,003363,H020779J,ULTRA SEAL,,
Aug-05,003364,H020778J,ULTRA SEAL,,
Aug-05,003365,C012715J,SEAL TECH,,
Aug-05,003366,C012796J,AWC,,
Aug-05,003367,H020775J,ULTRA SEAL,,
Aug-05,003368,H020784J,ULTRA SEAL,,
Aug-05,003369,FM060793J,AWC,,
Aug-05,003370,H020776J,ULTRA SEAL,,
Aug-05,003371,H020782J,ULTRA SEAL,,
Aug-05,003372,H020780J,ULTRA SEAL,,
Aug-05,003373,H020783J,ULTRA SEAL,,
Aug-05,003374,FC012791J,AWC,DAX P/N: 271879,
Aug-05,003375,FS030474J,EPM,,
Aug-05,003376,FM060851R,KEVLIN,,
Aug-05,003377,FM060851B,KEVLIN,,
Aug-05,003378,FC012758J,FLUOROCARBON,,
Aug-05,003379,FC012757J,FLUOROCARBON,,
Aug-05,003380,FM060851J,KEVLIN,,
Aug-05,003381,FS030475J,EON,,
Aug-05,003382,C012749J,AWC,,
Aug-05,003383,C012749S,AWC,,
Aug-05,003384,C012749V,AWC,,
Aug-05,003385,C012749F,AWC,,
Aug-05,003386,C012752J,AWC,,
Aug-05,003387,C012752S,AWC,,
Aug-05,003388,C012752V,AWC,,
Aug-05,003389,C012752F,AWC,,
Sep-05,003390,FL051726J,AWC,,
Sep-05,003391,FM060704J,NOV HYDRA RIG,,
Sep-05,003392,FM060703J,NOV HYDRA RIG,,
Sep-05,003393,FM060705J,NOV HYDRA RIG,,
Sep-05,003394,FM060708J,NOV HYDRA RIG,,
Sep-05,003395,FM060709J,NOV HYDRA RIG,,
Sep-05,003396,FM060702J,NOV HYDRA RIG,,
Sep-05,003397,C012772J,HAN KOOK,,
Sep-05,003398,C012773J,HAN KOOK,,
Sep-05,003399,C012786J,HAN KOOK,,
Sep-05,003400,FH020772J,DSS,,
Sep-05,003401,FC012581J,EON,,
Sep-05,003402,C012798J,AWC,,
Sep-05,003403,C012799J,AWC,,
Sep-05,003404,C012780J,JEIL TECH,,
Sep-05,003405,C012808J,HAN KOOK,,
Sep-05,003406,c012867j,SEAL TECH,,
Sep-05,003407,c012868j,SEAL TECH,,
Sep-05,003408,FH020817F-1,SEAL TECH,,
Sep-05,003409,FH020818F-1,SEAL TECH,,
Sep-05,003410,FH020816J-1,SEAL TECH,,
Sep-05,003411,FH020803J,ULTRA SEAL,,
Sep-05,003412,FH020804J,ULTRA SEAL,,
Sep-05,003413,FM060889J,PRAXAIR,,
Sep-05,003414,C012853J,FLUOROCARBON,,
Sep-05,003415,C012784J,SEAL TECH,,
Sep-05,003416,C012839J-1,SEAL TECH,,
Sep-05,003417,C012885J,HAN KOOK,,
Sep-05,003418,FH020367J-4,SEAL TECH,,
Sep-05,003419,C012461J,AWC,,
Sep-05,003420,C012854J,AWC,,
Sep-05,003421,C012844J,ULTRA SEAL,,
Sep-05,003422,C012859J,AWC,,
Sep-05,003423,C012804V,AWC,,
Sep-05,003424,C012804J,AWC,,
Sep-05,003425,C012804S,AWC,,
Sep-05,003426,C012804B,AWC,,
Sep-05,003427,FC011849J,SEAL TECH,,
Sep-05,003428,273A2208-1,EON,,
Sep-05,003429,273a2208-2,EON,,
Sep-05,003430,273a2208-3,EON,,
Sep-05,003431,FC012833J,ESP INC,,
Sep-05,003432,FC012902J,ESP INC,,
Sep-05,003433,FS030458J,EON,,
Sep-05,003434,C012729J,EON,,
Sep-05,003435,C012729S,EON,,
Oct-05,003436,C012830V,SEAL TECH,,
Oct-05,003437,C012830J,SEAL TECH,,
Oct-05,003438,C013018J,HAN KOOK,,
Oct-05,003439,FC012782J,FLUOROCARBON,,
Oct-05,003440,FC012783J,FLUOROCARBON,,
Oct-05,003441,H020831J,MOOG,,
Oct-05,003442,FL051737J,AWC,,
Oct-05,003443,H020826J,EON,,
Oct-05,003444,C012826J,HAN KOOK,,
Oct-05,003445,C012827J,HAN KOOK,,
Oct-05,003446,H020805J,PRAXAIR,,
Oct-05,003447,H02081J,HAN KOOK,,
Oct-05,003448,FS030483J,AWC,2ND OPERATION,
Oct-05,003449,FL051731J,HAN KOOK,,
Oct-05,003450,FL051730J,HAN KOOK,,
Oct-05,003451,FL051729J,HAN KOOK,,
Oct-05,003452,H020769J,SEAL TECH,,
Oct-05,003453,FS030484J,SEAL TECH,,
Oct-05,003454,FC012126J,HANPAC,,
Oct-05,003455,C012884J,SEAL TECH,,
Oct-05,003456,C012862J,AWC,,
Oct-05,003457,H020837J,PRAXAIR,,
Oct-05,003458,316611,ERIKS,,
Oct-05,003459,FC012314J,HANPAC,,
Oct-05,003460,FL051716J,AWC,,
Oct-05,003461,C012828J,HAN KOOK,,
Oct-05,003462,c012883j,HAN KOOK,,
Oct-05,003463,c012883j,EPM,,
Oct-05,003464,c012883j,AWC,,
Oct-05,003465,c012892j,AWC,,
Oct-05,003466,FM060899J,AWC,DAX P/N: 271891,
Oct-05,003467,FM060899V,AWC,DAX P/N: 271891,
Oct-05,003468,FM060899F,AWC,DAX P/N: 271891,
Oct-05,003469,FM060899S,AWC,DAX P/N: 271891,
Oct-05,003470,c012932j,SEAL TECH,,
Oct-05,003471,c012931j,HAN KOOK,,
Oct-05,003472,FC011852J,HANPAC,,
Oct-05,003473,FC012930J,AWC,,
Oct-05,003474,C012832F,AWC,,
Oct-05,003475,C012832J,AWC,,
Oct-05,003476,C012832S,AWC,,
Oct-05,003477,FS030409J,HAN KOOK,,
Oct-05,003478,FL051733J-1,SEAL TECH,,
Oct-05,003479,FL051733J-2,SEAL TECH,,
Oct-05,003480,h020843j,CHAMPION HI TECH,,
Oct-05,003481,C012534R,HAN KOOK,,
Oct-05,003482,C012534J,HAN KOOK,,
Oct-05,003483,C012562R,SEAL TECH,,
Oct-05,003484,h020828j-1,ULTRA SEAL,,
Oct-05,003485,h020828j-2,ULTRA SEAL,,
Oct-05,003486,FL051722J-1,SEAL TECH,,
Oct-05,003487,C012838J,AWC,,
Oct-05,003488,C012825J,HAN KOOK,,
Oct-05,003489,c012897j,SEAL TECH,,
Oct-05,003490,FC012909J,SEAL TECH,,
Oct-05,003491,C012836V,AWC,,
Oct-05,003492,C012836J,AWC,,
Oct-05,003493,C012836F,AWC,,
Oct-05,003494,FM060836J,HAN KOOK,,
Oct-05,003495,FM060836FF,HAN KOOK,FEMALE SPRING FORM,
Oct-05,003496,FM060836MF,HAN KOOK,MALE SPRING FORM,
Oct-05,003497,229391,APS,,
Oct-05,003498,229391,APS,,
Oct-05,003499,C012593J,HAN KOOK,,
Oct-05,003500,C012594J,HAN KOOK,,
Oct-05,003501,FL051741J,HAN KOOK,,
Oct-05,003502,c012890j,HAN KOOK,,
Oct-05,003503,c012997j,SEAL TECH,,
Oct-05,003504,h020646j,SEAL TECH,,
Oct-05,003505,FS030298J,AWC,,
Oct-05,003506,FS030298J,AWC,,
Oct-05,003507,c012940j,EON,,
Oct-05,003508,230928,APS,,
Oct-05,003509,c012946j,AWC,,
Oct-05,003510,h020715j,ULTRA SEAL,,
Oct-05,003511,FL051742J,AWC,c012840j,
Nov-05,003512,C012840J,SEAL TECH,,
Nov-05,003513,C012770J,AWC,,
Nov-05,003514,FC012920J,SEAL TECH,,
Nov-05,003515,h020845j,HAN KOOK,,
Nov-05,003516,h020844j,HAN KOOK,,
Nov-05,003517,FC012919J,SEAL TECH,,
Nov-05,003518,h020840j,EPM,,
Nov-05,003519,FC011245J,AWC,DAX P/N: 271989,
Nov-05,003520,C011807J,FLUOROCARBON,,
Nov-05,003521,5030493,JEIL TECH,,
Nov-05,003522,c013006v,AWC,,
Nov-05,003523,c013006f,AWC,,
Nov-05,003524,c013006j,AWC,,
Nov-05,003525,c012843v,AWC,,
Nov-05,003526,c012843f,AWC,,
Nov-05,003527,c012843j,AWC,,
Nov-05,003528,c012962j,AWC,,
Nov-05,003529,c0129635,AWC,,
Nov-05,003530,c012964j,AWC,,
Nov-05,003531,FL051736J,AWC,,
Nov-05,003532,FC012960J,MSP DRILEX,,
Nov-05,003533,FC012960H,MSP DRILEX,,
Nov-05,003534,FC012959H,MSP DRILEX,,
Nov-05,003535,FC012959J,MSP DRILEX,,
Nov-05,003536,c012950j,SEAL TECH,,
Nov-05,003537,c012985j,SEAL TECH,,
Nov-05,003538,FC012905J,SEAL TECH,,
Nov-05,003539,c012957j,ULTRA SEAL,,
Nov-05,003540,FC013035J,MSP DRILEX,,
Nov-05,003541,FC013035H,MSP DRILEX,,
Nov-05,003542,c012978j,AWC,,
Nov-05,003543,h020852j,HAN KOOK,,
Nov-05,003544,c013023j,HAN KOOK,,
Nov-05,003545,h020854j,HAN KOOK,,
Nov-05,003546,h020833j,HAN KOOK,,
Nov-05,003547,c0129h2j,POWER SUPPLY,,
Nov-05,003548,FC013037J,MSP DRILEX,,
Nov-05,003549,FC013034J,MSP DRILEX,,
Nov-05,003550,C013000J,FLUOROCARBON,,
Nov-05,003551,FC013034H,MSP DRILEX,,
Nov-05,003552,FC013036J,MSP DRILEX,,
Nov-05,003553,FC013036H,MSP DRILEX,,
Nov-05,003554,c013011j,HAN KOOK,,
Nov-05,003555,h020869j,HAN KOOK,,
Nov-05,003556,FC013049J,HAN KOOK,,
Nov-05,003557,h020846i,HAN KOOK,,
Nov-05,003558,FC012779J,ULTRA SEAL,,
Nov-05,003559,C012474J,SEAL TECH,,
Nov-05,003560,c012971j,AWC,,
Nov-05,003561,H020856J,PRAXAIR,,
Nov-05,003562,H020857J,PRAXAIR,,
Nov-05,003563,c012933j,AWC,,
Nov-05,003564,C013012J,AMERICAN HIGH PERF,,
Dec-05,003565,FC013025J,AWC,,
Dec-05,003566,c013025h,AWC,,
Dec-05,003567,h020874j,HAN KOOK,,
Dec-05,003568,FC013033J,MSP DRILEX,,
Dec-05,003569,L051575J,AWC,,
Dec-05,003570,C012385J,AWC,,
Dec-05,003571,h020862j,HAN KOOK,,
Dec-05,003572,h020868j,HAN KOOK,,
Dec-05,003573,FR040259J,SEAL TECH,,
Dec-05,003574,FR040260J,SEAL TECH,,
